chr1	10641	181399
chr1	181581	267924
chr1	268101	586119
chr1	586265	605479
chr1	605661	778659
chr1	778861	827579
chr1	827721	844610
chr1	844705	869779
chr1	869961	898479
chr1	898641	904539
chr1	904721	905394
chr1	905452	923399
chr1	923581	923759
chr1	923961	935522
chr1	935684	959219
chr1	959441	960459
chr1	960641	966939
chr1	967101	976119
chr1	976301	984253
chr1	984398	1000099
chr1	1000301	1000799
chr1	1000981	1001922
chr1	1002091	1013359
chr1	1013581	1019319
chr1	1019581	1019679
chr1	1019881	1020539
chr1	1020721	1033139
chr1	1033341	1040719
chr1	1040941	1059539
chr1	1059741	1064319
chr1	1064501	1066889
chr1	1066989	1068679
chr1	1068901	1069239
chr1	1069461	1079719
chr1	1079901	1116099
chr1	1116421	1116839
chr1	1116921	1122219
chr1	1122381	1137399
chr1	1137561	1142439
chr1	1142601	1144159
chr1	1144381	1157439
chr1	1157681	1171913
chr1	1172014	1173759
chr1	1173941	1201399
chr1	1201721	1206539
chr1	1206741	1208099
chr1	1208461	1208959
chr1	1209201	1213519
chr1	1213721	1214059
chr1	1214261	1215257
chr1	1215461	1216758
chr1	1216981	1217039
chr1	1217321	1218019
chr1	1218201	1219419
chr1	1219621	1231959
chr1	1232161	1250999
chr1	1251161	1273819
chr1	1273981	1290259
chr1	1290421	1291919
chr1	1292121	1305659
chr1	1305841	1307899
chr1	1308241	1308279
chr1	1308721	1324599
chr1	1324781	1344899
chr1	1345081	1349319
chr1	1350001	1354784
chr1	1354945	1371494
chr1	1371716	1372139
chr1	1372321	1375319
chr1	1375481	1398699
chr1	1398841	1399339
chr1	1399581	1407219
chr1	1407421	1433899
chr1	1434081	1435559
chr1	1435741	1440988
chr1	1441181	1471579
chr1	1471801	1505019
chr1	1505221	1511959
chr1	1512161	1512530
chr1	1512706	1540559
chr1	1540741	1574859
chr1	1575021	1597344
chr1	1597496	1599559
chr1	1599740	1614379
chr1	1614561	1615339
chr1	1615501	1615699
chr1	1615901	1628904
chr1	1629054	1629799
chr1	1630061	1630279
chr1	1630501	1659059
chr1	1659281	1677799
chr1	1678161	1678979
chr1	1679161	1692439
chr1	1692621	1692719
chr1	1692881	1693079
chr1	1693241	1724339
chr1	1724541	1728682
chr1	1728833	1745699
chr1	1745881	1745999
chr1	1746161	1746379
chr1	1746541	1778419
chr1	1778641	1778799
chr1	1779021	1780199
chr1	1780621	1840911
chr1	1841037	1858699
chr1	1858940	1889907
chr1	1890083	1890679
chr1	1890741	1891019
chr1	1891261	1891359
chr1	1891581	1892359
chr1	1892541	1906339
chr1	1906521	1909099
chr1	1909401	1919379
chr1	1919701	1944059
chr1	1944261	1959859
chr1	1960041	1960139
chr1	1960321	1988784
chr1	1988961	2044899
chr1	2045061	2046589
chr1	2046710	2050199
chr1	2050421	2091719
chr1	2091901	2132336
chr1	2132492	2133239
chr1	2133521	2139874
chr1	2139947	2146702
chr1	2146891	2148799
chr1	2149021	2152999
chr1	2153181	2174425
chr1	2174571	2189519
chr1	2189701	2194639
chr1	2194921	2194999
chr1	2195161	2195259
chr1	2195441	2199219
chr1	2199441	2205179
chr1	2205341	2212759
chr1	2212961	2227719
chr1	2227961	2229119
chr1	2229381	2231076
chr1	2231223	2231999
chr1	2232181	2234419
chr1	2234661	2237294
chr1	2237437	2240428
chr1	2240485	2255799
chr1	2256061	2259099
chr1	2259281	2290759
chr1	2290961	2300499
