chr1	10201	10439
chr1	10641	29319
chr1	29413	181379
chr1	181581	181984
chr1	182065	183219
chr1	183363	184387
chr1	184561	186719
chr1	186819	267919
chr1	268101	586119
chr1	586281	605439
chr1	605661	778659
chr1	778881	827399
chr1	827641	844579
chr1	844780	869799
chr1	870021	898011
chr1	898251	898479
chr1	898641	898759
chr1	898981	899262
chr1	899461	900067
chr1	900231	902564
chr1	902761	902939
chr1	903052	903679
chr1	904081	904659
chr1	904841	905279
chr1	905421	905779
chr1	906341	906859
chr1	906921	907819
chr1	908061	908099
chr1	908302	909872
chr1	909961	910259
chr1	910601	911048
chr1	911192	911359
chr1	911505	923759
chr1	923941	940404
chr1	940522	941659
chr1	941861	959199
chr1	959441	960459
chr1	960661	966879
chr1	967081	976119
chr1	976301	979079
chr1	979131	984259
chr1	984421	996135
chr1	996653	996999
chr1	997301	997322
chr1	997461	997911
chr1	998021	998159
chr1	998348	998593
chr1	998713	998939
chr1	999861	1000099
chr1	1000301	1000779
chr1	1000981	1001379
chr1	1001651	1001899
chr1	1002121	1006586
chr1	1006861	1013359
chr1	1013581	1019319
chr1	1019601	1019659
chr1	1019841	1020566
chr1	1020711	1033079
chr1	1033301	1039621
chr1	1039779	1040719
chr1	1040921	1058985
chr1	1059481	1059539
chr1	1059741	1063919
chr1	1064101	1064219
chr1	1064481	1069199
chr1	1069461	1079694
chr1	1079881	1079939
chr1	1079996	1081016
chr1	1081501	1081739
chr1	1083661	1084259
chr1	1084448	1084561
chr1	1084601	1084679
chr1	1086181	1086399
chr1	1087001	1087039
chr1	1087661	1087679
chr1	1088101	1088399
chr1	1088621	1088739
chr1	1089941	1090399
chr1	1091481	1091719
chr1	1092101	1092179
chr1	1092781	1092919
chr1	1093081	1093359
chr1	1094021	1094119
chr1	1094581	1095096
chr1	1095179	1096319
chr1	1096421	1096819
chr1	1096941	1097379
chr1	1097501	1098099
chr1	1098301	1098799
chr1	1099001	1099459
chr1	1099521	1099879
chr1	1100121	1100399
chr1	1100521	1101279
chr1	1101512	1104219
chr1	1104441	1116079
chr1	1116421	1116759
chr1	1117000	1122199
chr1	1122381	1136899
chr1	1137241	1137359
chr1	1137561	1142419
chr1	1142601	1143756
chr1	1143814	1144179
chr1	1144461	1157459
chr1	1157721	1157939
chr1	1158541	1171899
chr1	1172121	1172159
chr1	1172398	1173759
chr1	1173961	1200939
chr1	1201181	1201519
chr1	1201781	1206699
chr1	1206941	1207019
chr1	1207274	1208039
chr1	1208681	1208959
chr1	1209161	1212879
chr1	1213121	1213199
chr1	1213702	1231959
chr1	1232181	1250322
chr1	1250455	1250979
chr1	1251181	1273799
chr1	1273981	1287223
chr1	1287302	1290259
chr1	1290461	1291919
chr1	1292121	1305399
chr1	1305621	1305639
chr1	1305881	1306153
chr1	1306341	1307959
chr1	1308241	1308259
chr1	1308541	1324599
chr1	1324801	1349319
chr1	1349561	1349659
chr1	1350001	1371479
chr1	1371781	1372139
chr1	1372321	1374988
chr1	1375058	1375259
chr1	1375561	1399339
chr1	1399601	1407219
chr1	1407421	1407639
chr1	1407821	1433899
chr1	1434141	1434334
chr1	1434521	1435519
chr1	1435761	1440979
chr1	1441181	1462499
chr1	1462639	1471061
chr1	1471135	1471579
chr1	1471781	1505019
chr1	1505241	1505579
chr1	1505781	1511099
chr1	1511194	1511919
chr1	1512161	1512572
chr1	1512703	1540539
chr1	1540741	1574519
chr1	1574741	1574839
chr1	1575021	1599639
chr1	1599721	1614339
chr1	1614841	1615259
chr1	1615521	1615679
chr1	1615921	1630086
chr1	1630196	1630339
chr1	1630541	1659059
chr1	1659301	1677619
chr1	1678421	1678979
chr1	1679161	1692719
chr1	1692881	1693039
chr1	1693261	1712274
chr1	1712362	1724339
chr1	1724561	1745999
chr1	1746161	1746319
chr1	1746541	1778379
chr1	1778621	1778819
chr1	1779141	1779649
chr1	1779861	1780299
chr1	1780641	1782519
chr1	1782714	1783048
chr1	1783190	1823930
chr1	1824068	1863319
chr1	1863524	1876019
chr1	1876221	1889942
chr1	1890461	1891019
chr1	1891261	1891459
chr1	1891781	1906319
chr1	1906521	1909059
chr1	1909401	1919359
chr1	1919701	1944059
chr1	1944261	1954952
chr1	1955121	1959859
chr1	1960061	1960139
chr1	1960321	2003739
chr1	2003901	2044899
chr1	2045061	2046539
chr1	2046741	2049511
chr1	2049681	2050199
chr1	2050341	2091741
chr1	2091871	2133239
chr1	2133621	2148839
chr1	2149001	2174413
chr1	2174533	2189519
chr1	2189701	2189939
chr1	2190138	2194999
chr1	2195161	2195239
chr1	2195441	2199219
chr1	2199421	2205179
chr1	2205381	2212619
chr1	2212962	2227699
chr1	2227941	2229139
chr1	2229441	2230999
chr1	2231361	2231979
chr1	2232181	2234439
chr1	2234641	2237279
chr1	2237481	2240379
chr1	2240581	2240677
chr1	2240897	2255779
chr1	2256081	2259099
chr1	2259301	2290659
chr1	2290921	2291179
chr1	2291421	2300439
chr1	2300681	2301059
chr1	2301301	2311583
chr1	2311731	2314979
chr1	2315121	2315139
chr1	2315421	2315521
chr1	2315621	2324721
chr1	2325055	2381819
chr1	2382021	2391559
chr1	2391841	2412539
chr1	2412761	2413318
chr1	2413376	2413819
chr1	2414054	2414459
chr1	2414661	2415819
chr1	2416061	2416579
chr1	2416761	2443957
chr1	2444118	2500081
chr1	2500281	2523559
chr1	2524181	2524299
