chr1	181581	191799
chr1	191936	267939
chr1	268101	586119
chr1	586265	605499
chr1	605661	778659
chr1	778761	827499
chr1	827761	842239
chr1	842381	844579
chr1	844801	869779
chr1	869961	904519
chr1	904721	923779
chr1	923961	959219
chr1	959441	960459
chr1	960641	966919
chr1	967081	1000120
chr1	1000256	1000779
chr1	1001001	1013379
chr1	1013601	1019319
chr1	1019541	1019679
chr1	1019851	1033079
chr1	1033301	1040739
chr1	1040941	1059539
chr1	1059741	1063905
chr1	1064061	1064199
chr1	1064481	1068679
chr1	1068901	1069239
chr1	1069461	1115865
chr1	1115919	1116139
chr1	1116381	1122219
chr1	1122381	1137399
chr1	1137561	1144179
chr1	1144381	1173759
chr1	1173961	1201419
chr1	1201621	1231959
chr1	1232161	1250999
chr1	1251161	1273819
chr1	1273981	1290286
chr1	1290420	1291939
chr1	1292081	1305399
chr1	1305561	1305659
chr1	1305821	1307879
chr1	1308201	1308259
chr1	1308581	1324599
chr1	1324781	1324919
chr1	1325101	1349544
chr1	1349599	1349639
chr1	1349980	1371479
chr1	1371701	1372161
chr1	1372272	1375359
chr1	1375481	1399339
chr1	1399581	1407219
chr1	1407421	1471599
chr1	1471801	1504999
chr1	1505221	1511979
chr1	1512161	1540559
chr1	1540721	1574859
chr1	1575021	1599639
chr1	1599705	1607179
chr1	1607341	1614359
chr1	1614561	1615239
chr1	1615461	1615699
chr1	1615901	1629719
chr1	1630061	1630319
chr1	1630541	1659059
chr1	1659261	1677899
chr1	1678101	1678339
chr1	1678501	1678979
chr1	1679141	1692419
chr1	1692621	1692719
chr1	1692901	1724339
chr1	1724541	1728659
chr1	1728841	1745699
chr1	1745881	1745999
chr1	1746161	1746359
chr1	1746541	1778379
chr1	1778601	1778899
chr1	1779201	1780419
chr1	1780621	1858719
chr1	1858921	1891019
chr1	1891261	1891379
chr1	1891581	1909139
chr1	1909401	1919399
chr1	1919701	1944099
chr1	1944221	1960159
chr1	1960301	2025838
chr1	2025981	2044899
chr1	2045101	2050199
chr1	2050401	2091745
chr1	2091862	2132410
chr1	2132463	2133279
chr1	2133521	2146579
chr1	2146881	2148799
chr1	2149021	2153019
chr1	2153221	2189499
chr1	2189701	2194999
chr1	2195161	2199219
chr1	2199421	2205179
chr1	2205341	2212539
chr1	2212721	2227719
chr1	2227981	2229102
chr1	2229312	2231019
chr1	2231281	2231979
chr1	2232161	2234419
chr1	2234621	2237279
chr1	2237481	2251959
chr1	2252141	2255439
chr1	2256321	2259099
chr1	2259281	2288419
chr1	2288621	2290719
chr1	2290961	2296349
chr1	2296480	2300459
chr1	2300681	2301079
chr1	2301301	2311611
chr1	2311731	2315119
chr1	2315321	2381819
chr1	2382021	2391539
chr1	2391821	2412539
chr1	2412761	2414479
chr1	2414661	2415861
chr1	2416019	2468120
chr1	2468301	2494016
chr1	2494101	2524019
chr1	2524181	2526199
chr1	2526401	2526519
chr1	2526681	2529095
chr1	2529234	2543559
chr1	2543761	2546119
chr1	2546301	2546959
chr1	2547161	2547691
chr1	2547941	2548059
chr1	2548261	2548799
chr1	2549001	2554979
chr1	2555158	2555667
chr1	2555837	2556019
chr1	2556199	2556459
chr1	2556661	2578359
chr1	2578541	2584179
chr1	2584361	2585519
chr1	2585721	2585799
chr1	2586021	2586419
chr1	2586721	2642579
chr1	2642741	2643199
chr1	2643361	2786721
chr1	2786921	2840099
chr1	2840321	2840479
chr1	2840661	2894699
chr1	2894941	3012603
chr1	3012712	3033039
chr1	3033381	3316599
chr1	3316861	3320079
chr1	3320160	3453239
chr1	3453401	3491359
chr1	3491521	3531419
chr1	3531681	3597582
chr1	3597785	3619099
chr1	3619261	3624759
chr1	3624981	3650039
chr1	3650221	3724479
chr1	3724661	3747319
chr1	3747501	3772039
chr1	3772261	3772539
chr1	3772741	3775999
chr1	3776190	3796459
chr1	3796641	3857239
chr1	3857461	3900099
chr1	3900401	3900659
chr1	3900901	3901333
chr1	3901438	3910899
chr1	3911061	3922356
chr1	3922489	4173336
chr1	4173393	4652710
chr1	4652796	5389237
chr1	5389454	5423279
chr1	5423381	5481939
chr1	5482181	5509959
chr1	5510161	5514679
chr1	5514812	5667179
chr1	5667421	5668159
chr1	5668361	5745903
chr1	5746064	5975276
chr1	5975422	5975679
chr1	5975841	5992216
chr1	5992294	5992459
chr1	5992681	5994819
chr1	5994981	5999839
chr1	6000121	6003839
chr1	6004041	6013119
chr1	6013321	6026159
chr1	6026361	6027099
chr1	6027341	6028239
chr1	6028561	6033139
chr1	6033271	6052559
chr1	6052700	6109012
chr1	6109073	6127819
chr1	6128061	6148699
chr1	6148961	6199559
chr1	6199781	6205999
chr1	6206181	6209803
chr1	6209972	6235939
chr1	6236101	6245139
chr1	6245301	6246839
chr1	6247001	6260059
chr1	6260241	6343559
chr1	6343721	6348239
chr1	6348441	6348699
chr1	6348881	6358939
chr1	6359161	6365159
chr1	6365361	6393299
chr1	6393541	6393679
chr1	6393941	6404759
chr1	6404941	6423539
chr1	6423721	6438136
chr1	6438261	6440379
chr1	6440541	6447819
chr1	6448041	6459899
chr1	6460081	6460419
chr1	6460641	6465499
chr1	6465741	6466079
chr1	6466281	6475599
chr1	6475761	6486579
chr1	6486741	6489939
chr1	6490141	6490865
chr1	6491032	6493379
chr1	6493559	6495239
chr1	6495421	6497696
chr1	6497830	6545691
chr1	6545821	6554479
chr1	6554661	6579839
chr1	6580041	6599819
chr1	6600001	6601159
chr1	6601361	6602819
chr1	6603081	6603236
chr1	6603441	6603559
chr1	6603721	6613539
chr1	6613761	6625079
chr1	6625281	6701759
chr1	6702001	6720119
chr1	6720281	6727583
chr1	6727721	6784539
chr1	6784781	6785039
chr1	6785421	6785821
chr1	6785966	6890034
chr1	6890120	7070539
chr1	7070661	7667599
chr1	7667821	7669599
chr1	7669761	7704539
chr1	7704741	7705379
chr1	7705541	7771139
chr1	7771361	7783659
chr1	7783704	7783819
chr1	7784281	7827251
chr1	7827421	7902868
chr1	7902995	7949182
chr1	7949300	7953919
chr1	7954141	7961459
chr1	7961681	7962059
chr1	7962241	7982399
chr1	7982561	8026259
chr1	8026461	8149859
chr1	8150041	8152759
chr1	8152961	8153019
chr1	8153581	8169839
chr1	8170021	8182348
chr1	8182502	8318039
chr1	8318201	8349079
chr1	8349221	8424303
chr1	8424404	8424659
chr1	8424821	8430556
chr1	8430694	8431139
chr1	8431301	8463199
chr1	8463381	8472699
chr1	8472861	8496628
chr1	8496730	8510159
chr1	8510441	8523739
chr1	8523901	8525279
chr1	8525481	8525899
chr1	8526161	8561179
chr1	8561301	8651279
chr1	8651421	8701479
chr1	8701621	8817619
chr1	8817821	8848979
chr1	8849141	8859537
chr1	8859649	8873697
chr1	8873777	8877947
chr1	8878097	8878619
chr1	8878861	8918198
chr1	8918381	8926832
chr1	8926901	8927415
chr1	8927569	8970059
chr1	8970221	8971159
chr1	8971341	9005199
chr1	9005361	9110879
chr1	9111041	9122139
chr1	9122321	9128859
chr1	9129022	9129159
chr1	9129341	9129499
chr1	9129621	9142379
chr1	9142541	9196557
chr1	9196681	9234359
chr1	9234741	9234819
chr1	9235081	9239799
chr1	9239981	9267179
chr1	9267356	9289139
chr1	9289281	9292799
chr1	9292981	9400479
chr1	9400661	9413245
chr1	9413297	9417819
chr1	9418016	9426111
chr1	9426141	9426399
chr1	9426681	9428859
chr1	9429101	9455899
chr1	9456061	9491139
chr1	9491301	9495359
chr1	9495521	9539239
