chr1	10605	13275
chr1	13373	16130
chr1	16192	17417
chr1	17568	181399
chr1	181581	191348
chr1	191561	267924
chr1	268101	586099
chr1	586265	778659
chr1	778881	827479
chr1	827721	869879
chr1	870021	898788
chr1	898958	902939
chr1	903012	903279
chr1	903461	904059
chr1	904184	904659
chr1	904841	905204
chr1	905621	906659
chr1	906749	906759
chr1	907079	923788
chr1	923928	959219
chr1	959421	960459
chr1	960661	966919
chr1	967101	976147
chr1	976321	1001944
chr1	1002045	1013339
chr1	1013561	1019319
chr1	1019576	1033060
chr1	1033269	1040719
chr1	1040961	1059539
chr1	1059741	1063945
chr1	1064038	1069259
chr1	1069461	1083759
chr1	1083886	1087839
chr1	1087941	1089154
chr1	1089221	1089779
chr1	1090241	1090399
chr1	1091581	1091764
chr1	1091839	1091919
chr1	1092221	1092579
chr1	1092661	1093118
chr1	1093278	1093339
chr1	1093921	1094218
chr1	1094317	1096819
chr1	1096881	1097399
chr1	1097562	1098779
chr1	1098905	1116119
chr1	1116401	1122199
chr1	1122381	1137433
chr1	1137515	1144162
chr1	1144441	1157579
chr1	1157641	1201419
chr1	1201637	1231939
chr1	1232161	1250976
chr1	1251174	1273799
chr1	1274001	1291949
chr1	1292103	1305418
chr1	1305547	1305639
chr1	1305861	1307899
chr1	1308261	1308279
chr1	1308621	1324599
chr1	1324801	1349659
chr1	1349917	1372139
chr1	1372341	1375259
chr1	1375601	1399339
chr1	1399601	1407219
chr1	1407421	1435579
chr1	1435693	1441012
chr1	1441144	1471579
chr1	1471801	1504999
chr1	1505221	1511959
chr1	1512181	1540610
chr1	1540721	1574839
chr1	1575021	1615339
chr1	1615401	1615699
chr1	1615901	1629820
chr1	1629990	1630339
chr1	1630561	1659059
chr1	1659281	1677955
chr1	1678120	1692419
chr1	1692601	1692719
chr1	1692881	1693039
chr1	1693261	1715650
chr1	1715753	1724339
chr1	1724541	1745699
chr1	1745881	1745999
chr1	1746161	1746359
chr1	1746541	1778414
chr1	1778601	1778819
chr1	1779041	1780312
chr1	1780598	1891019
chr1	1891281	1891339
chr1	1891621	1906394
chr1	1906455	1909059
chr1	1909381	1919359
chr1	1919701	1944086
chr1	1944216	2044899
chr1	2045101	2046582
chr1	2046693	2050179
chr1	2050421	2133239
chr1	2133661	2148828
chr1	2149000	2189499
chr1	2189721	2194999
chr1	2195201	2199219
chr1	2199461	2205179
chr1	2205421	2227679
chr1	2227961	2231979
chr1	2232201	2234452
chr1	2234581	2255872
chr1	2256141	2259102
chr1	2259261	2290741
